"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
4,10372,"v_lshlrev_b64_e32 v[1:2], 1, v[115:116]",64,128,0,264,""
4,10376,"v_add_co_u32 v30, s17, s42, v1",64,64,0,258,""
4,10384,"s_wait_alu depctr_va_sdst(0)",0,0,0,0,""
4,10388,"s_delay_alu instid0(VALU_DEP_2)",0,0,0,0,""
4,10392,"v_add_co_ci_u32_e64 v31, null, s43, v2, s17",64,64,0,1175,""
4,10400,"s_clause 0x3",64,192,128,0,""
4,10404,"global_load_d16_b16 v1, v[14:15], off",64,136,8,909,""
4,10416,"global_load_d16_b16 v3, v[18:19], off",64,136,8,0,""
4,10428,"global_load_d16_b16 v2, v[24:25], off",64,128,0,0,""
4,10440,"global_load_d16_b16 v4, v[26:27], off",64,128,0,10,""
4,10452,"s_wait_loadcnt 0x3",64,9205,9141,0,""
4,10456,"global_load_d16_hi_b16 v1, v[20:21], off",64,128,0,67,""
4,10468,"s_wait_loadcnt 0x3",64,404,340,0,""
4,10472,"global_load_d16_hi_b16 v3, v[22:23], off",64,128,0,34,""
4,10484,"s_wait_loadcnt 0x3",64,454,390,0,""
4,10488,"global_load_d16_hi_b16 v2, v[28:29], off",64,128,0,81,""
4,10500,"s_wait_loadcnt 0x3",64,434,370,0,""
4,10504,"global_load_d16_hi_b16 v4, v[30:31], off",64,128,0,72,""
4,10516,"s_wait_loadcnt_dscnt 0x1",64,13476,13412,0,""
4,10520,"v_wmma_f32_16x16x16_f16 v[57:64], v[1:4], v[5:8], v[57:64]",64,1024,0,889,""
4,10528,"s_wait_dscnt 0x0",64,64,0,0,""
4,10532,"v_wmma_f32_16x16x16_f16 v[41:48], v[1:4], v[10:13], v[41:48]",64,1024,0,323,""
4,10540,"s_clause 0x3",64,64,0,0,""
4,10544,"global_load_d16_b16 v1, v[14:15], off offset:32",64,130,2,7662,""
4,10556,"global_load_d16_b16 v3, v[18:19], off offset:32",64,128,0,0,""
4,10568,"global_load_d16_b16 v2, v[24:25], off offset:32",64,128,0,0,""
4,10580,"global_load_d16_b16 v4, v[26:27], off offset:32",64,128,0,0,""
4,10592,"s_wait_loadcnt 0x3",64,5108,5044,0,""
4,10596,"global_load_d16_hi_b16 v1, v[20:21], off offset:32",64,128,0,6,""
4,10608,"s_wait_loadcnt 0x3",64,127,63,0,""
4,10612,"global_load_d16_hi_b16 v3, v[22:23], off offset:32",64,128,0,11,""
4,10624,"s_wait_loadcnt 0x3",64,128,64,0,""
